Date,Open,High,Low,Close,Adj Close,Volume,Monthly Total Return ,Monthly Risk Free Return,Equity Premium
7/1/2012,125.860001,127.879997,123.110001,127.269997,108.80983,0,0.022146627,7.50E-05,0.02207163
8/1/2012,126.919998,131.110001,125.980003,130.119995,111.246483,0,0.020612903,9.17E-05,0.02052124
9/1/2012,129.970001,135.720001,129.869995,132.830002,113.563393,0,-0.013944699,7.50E-05,-0.014019696
10/1/2012,133.179993,134.830002,130.029999,130.360001,111.990776,0,0.005583798,8.33E-05,0.005500468
11/1/2012,131.789993,131.880005,125.160004,131.089996,112.617859,0,0.00213368,9.17E-05,0.002042017
12/1/2012,130.479996,134.100006,129.190002,131.369995,112.858406,0,0.057252163,6.67E-05,0.057185498
1/1/2013,134.740005,139.020004,134.300003,138.169998,119.508339,0,0.013300034,4.17E-05,0.013258369
2/1/2013,139.559998,141.410004,137.490005,140.020004,121.108421,0,0.032255163,5.83E-05,0.032196831
3/1/2013,140.350006,144.649994,140.350006,144.610001,125.078476,0,0.023318725,9.17E-05,0.023227063
4/1/2013,143.970001,147.369995,142.179993,147.369995,128.029419,0,0.02300795,5.83E-05,0.022949618
5/1/2013,146.009995,154.259995,146.009995,150.800003,131.009262,0,-0.018337169,4.17E-05,-0.018378835
6/1/2013,151.710007,152.889999,144.940002,148.059998,128.628815,0,0.054230137,3.33E-05,0.054196805
7/1/2013,148.869995,156.429993,148.820007,155.570007,135.796982,0,-0.02955112,3.33E-05,-0.029584452
8/1/2013,157.529999,157.789993,150.75,151.039993,131.842743,0,0.026009527,3.33E-05,0.025976194
9/1/2013,151.679993,159.740005,151.679993,155.020004,135.316895,0,0.049539877,2.50E-05,0.049514878
10/1/2013,156.270004,163.520004,152.699997,162.130005,142.189301,0,0.029834596,1.67E-05,0.02981793
11/1/2013,162.589996,167.169998,161.399994,167.039993,146.495377,0,0.019680542,3.33E-05,0.019647209
12/1/2013,166.589996,170.360001,164.360001,170.360001,149.407043,0,-0.030133055,5.00E-05,-0.030183054
1/1/2014,168.880005,170.460007,163.669998,164.449997,144.972107,0,0.044597058,5.83E-05,0.044538726
2/1/2014,160.690002,171.949997,160.690002,171.949997,151.583771,0,0.003946925,1.67E-05,0.003930258
3/1/2014,170.690002,173.75,170.419998,172.630005,152.183243,0,0.011460049,4.17E-05,0.011418383
4/1/2014,173.860001,174.380005,167.539993,173.880005,153.937302,0,0.023080785,4.17E-05,0.023039119
5/1/2014,173.869995,177.940002,172.410004,177.940002,157.531616,0,0.016111007,2.50E-05,0.016086007
6/1/2014,178.089996,181.460007,178.029999,180.830002,160.090164,0,-0.009769564,3.33E-05,-0.009802896
7/1/2014,182.070007,183.559998,178.320007,178.320007,158.533768,0,0.039097547,3.33E-05,0.039064215
8/1/2014,177.809998,185.429993,176.479996,185.429993,164.854813,0,-0.01872536,2.50E-05,-0.01875036
9/1/2014,185.330002,186.350006,181.350006,181.990005,161.79657,0,0.028385299,2.50E-05,0.0283603
10/1/2014,179.589996,186.399994,171.979996,186.399994,166.455017,0,0.026470407,1.67E-05,0.02645374
11/1/2014,186.380005,191.880005,185.850006,191.399994,170.919983,0,-0.007920379,8.33E-06,-0.007928712
12/1/2014,190.100006,192.789993,182.789993,189.889999,169.571579,0,-0.025204379,1.67E-05,-0.025221046
1/1/2015,189.850006,190.429993,183.899994,184.169998,165.351044,0,0.055754588,3.33E-05,0.055721255
2/1/2015,186.559998,195.679993,186.559998,194.729996,174.83197,0,-0.020859656,1.67E-05,-0.020876323
3/1/2015,195.929993,195.929993,188.919998,190.710007,171.222809,0,0.014284025,1.67E-05,0.014267359
4/1/2015,189.979996,195.449997,189.979996,192.520004,173.686111,0,0.012645606,2.50E-05,0.012620606
5/1/2015,194.619995,197.070007,192.110001,194.970001,175.896423,0,-0.023928861,8.33E-06,-0.023937194
6/1/2015,195.389999,196.470001,189.839996,190.360001,171.737381,0,0.024976065,8.33E-06,0.024967732
7/1/2015,191.729996,196.5,188.949997,194.320007,176.080719,0,-0.062317591,8.33E-06,-0.062325924
8/1/2015,193.779999,194.490005,172.830002,182.580002,165.442703,0,-0.030248087,6.67E-05,-0.030314751
9/1/2015,177.190002,184.899994,173.589996,177.139999,160.513306,0,0.085818134,6.67E-05,0.08575147
10/1/2015,177.5,193.050003,177.5,192.059998,174.896606,0,0.002859799,0,0.002859799
11/1/2015,194.330002,194.869995,187.089996,192.610001,175.397491,0,-0.02167561,6.67E-05,-0.021742274
12/1/2015,194.679993,194.679993,184.839996,188.479996,171.636551,0,-0.045526134,0.000183317,-0.045709451
1/1/2016,185.639999,186.009995,171.610001,179.100006,163.997803,0,-0.001453172,0.000133324,-0.001586496
2/1/2016,179.029999,180.610001,169.089996,178.839996,163.759659,0,0.060480126,0.000274962,0.060205164
3/1/2016,183.110001,190.369995,183.110001,189.990005,173.969498,0,0.008830349,0.000274962,0.008555387
4/1/2016,191.190002,194.100006,188.449997,190.699997,175.512512,0,0.017672008,0.000174985,0.017497023
5/1/2016,192.190002,194.279999,188.720001,194.100006,178.641739,0,-0.00221797,0.000183317,-0.002401287
6/1/2016,194.350006,196.25,184.529999,193.669998,178.245956,0,0.040845639,0.000283293,0.040562346
7/1/2016,194.080002,200.889999,192.759995,200.789993,185.677261,0,0.001294307,0.000216643,0.001077664
8/1/2016,200.529999,202.589996,199.259995,201.050003,185.91774,0,-0.004186832,0.000233306,-0.004420138
9/1/2016,201.039993,202.520004,196.179993,200.210007,185.140961,0,-0.014169344,0.000274962,-0.014444306
10/1/2016,199.580002,199.919998,196.520004,196.539993,182.536133,0,0.036322457,0.000241637,0.03608082
11/1/2016,195.210007,205.039993,192.860001,203.809998,189.288177,0,0.013451124,0.000283293,0.013167831
12/1/2016,203.100006,210.699997,203.100006,206.570007,191.851517,0,0.024626381,0.00039992,0.024226461
1/1/2017,208.330002,212.240005,208.330002,210.460007,196.634781,0,0.038862325,0.00042491,0.038437415
2/1/2017,210.570007,219.360001,210.570007,218.800003,204.426895,0,-0.003433661,0.000433239,-0.0038669
3/1/2017,221.830002,221.830002,216.059998,218.050003,203.726166,0,0.014508587,0.000441569,0.014067018
4/1/2017,217.699997,220.690002,215.110001,220.270004,206.703491,0,0.013841076,0.000633133,0.013207943
5/1/2017,220.649994,223.649994,218.130005,223.339996,209.584381,0,0.001834169,0.000666445,0.001167724
6/1/2017,225.059998,227.410004,223.320007,223.75,209.969147,0,0.024480072,0.000816333,0.023663739
7/1/2017,224.279999,228.990005,222.630005,228.320007,215.172638,0,0.002929989,0.000857965,0.002072024
8/1/2017,228.880005,229.389999,224.559998,228.990005,215.804016,0,0.015513217,0.000891269,0.014621948
9/1/2017,229.470001,232.570007,227.740005,232.570007,219.177933,0,0.027785456,0.000841313,0.026944143
10/1/2017,233.470001,238.479996,233.470001,237.960007,225.353287,0,0.030134597,0.000882943,0.029251654
11/1/2017,238.339996,245.240005,237.279999,245.240005,232.247574,0,0.006422058,0.000957874,0.005464184
12/1/2017,244.75,249.360001,243.570007,246.820007,233.743881,0,0.060089097,0.001057774,0.059031323
1/1/2018,248.880005,265.420013,248.880005,260.920013,248.21991,0,-0.037685616,0.001157663,-0.038843279
2/1/2018,260.799988,260.799988,238.610001,251.270004,239.039658,0,-0.030138902,0.001215927,-0.031354829
3/1/2018,247.970001,258.170013,238.910004,243.809998,231.942749,0,0.007929088,0.001374056,0.006555032
4/1/2018,238.360001,250.259995,238.360001,244.720001,233.789154,0,0.023663335,0.001440628,0.022222707
5/1/2018,245.339996,253.029999,243.050003,250.580002,239.38736,0,0.001635019,0.00155712,7.79E-05
6/1/2018,253.320007,258.23999,249.210007,250.990005,239.779083,0,0.040779978,0.001607041,0.039172937
7/1/2018,251.759995,263.019989,250.520004,260.299988,249.759384,0,0.031946923,0.001607041,0.030339882
8/1/2018,260.019989,269.829987,260.019989,268.75,257.867249,0,0.0012642,0.001690237,-0.000426037
9/1/2018,268.320007,271.720001,266.100006,269.089996,258.193451,0,-0.066690667,0.001756789,-0.068447456
10/1/2018,270.070007,270.160004,244.119995,250.660004,241.53598,0,0.020063896,0.001823337,0.018240559
11/1/2018,253.309998,260.160004,243.779999,255.740005,246.431076,0,-0.099840714,0.001948101,-0.101788815
12/1/2018,258.540009,258.540009,216.979996,231.440002,223.015579,0,0.08197305,0.001973052,0.079999998
1/1/2019,231.729996,249.960007,226.050003,249.960007,242.067032,0,0.031503655,0.002039585,0.02946407
2/1/2019,250.210007,258.920013,250.210007,257.959991,249.814423,0,0.013859247,0.002006319,0.011852928
3/1/2019,259.75,263.369995,254.229996,261.559998,253.300766,0,0.044921898,0.002039585,0.042882313
4/1/2019,264.589996,272.130005,264.589996,272.130005,264.938965,0,-0.065761667,0.001998003,-0.06775967
5/1/2019,270.089996,272.149994,254.809998,254.809998,248.07666,0,0.063112427,0.002022952,0.061089475
6/1/2019,254.110001,273.829987,254.110001,271.410004,264.238007,0,0.019006652,0.001956418,0.017050234
7/1/2019,273.5,279.450012,273.5,275.279999,269.308319,0,-0.016039087,0.001765108,-0.017804195
8/1/2019,272.829987,272.829987,262.700012,270.899994,265.023315,0,0.013966273,0.001731833,0.01223444
9/1/2019,269.049988,278.790009,269.049988,274.709991,268.750671,0,0.025801218,0.00165696,0.024144258
10/1/2019,271.359985,281.470001,266.5,280.630005,275.774994,0,0.035564369,0.001565441,0.033998928
11/1/2019,283.369995,291.899994,283.369995,290.790009,285.759247,0,0.025028779,0.001282511,0.023746268
12/1/2019,288.290009,298.959991,286.380005,298.160004,293.001709,0,0.004102464,0.001324123,0.002778341
1/1/2020,300.690002,307.51001,298.01001,298.01001,294.206207,0,-0.086008154,0.001290833,-0.087298987
2/1/2020,300.170013,313.25,273.450012,273.450012,269.959717,0,-0.136456103,0.001290833,-0.137746936
3/1/2020,286.029999,289.73999,206.440002,238.570007,235.524902,0,0.124621194,0.001057774,0.12356342
4/1/2020,228.039993,271.630005,228.039993,269.140015,266.7836,0,0.046462684,9.17E-05,0.046371022
5/1/2020,261.609985,281.940002,260.839996,281.940002,279.471558,0,0.014716907,7.50E-05,0.01464191
6/1/2020,283,299.470001,277.649994,286.119995,283.614929,0,0.059494149,0.00011666,0.059377489
7/1/2020,287.559998,302.559998,287.559998,302.220001,301.000397,0,0.071407611,0.000133324,0.071274287
8/1/2020,304.399994,324.589996,304.399994,324.589996,323.280121,0,-0.0449266,7.50E-05,-0.045001597
9/1/2020,326.350006,331.399994,299.820007,310.329987,309.077667,0,-0.023033106,9.17E-05,-0.023124769
10/1/2020,312,326.309998,302.040009,302.040009,302.040009,0,0.092344107,8.33E-05,0.092260777
11/1/2020,305.76001,335.299988,305.76001,331.26001,331.26001,0,,,
